quote_time,id_tb_StockXPeriodRecords,stock_code,open_price,high_price,low_price,close_price,period,trading_volumn,Capital,PE_TTM,PB,SA,Turn_Over,open_price-Order2,high_price-Order2,low_price-Order2,close_price-Order2,trading_volumn-Order2,Capital-Order2,PE_TTM-Order2,PB-Order2,SA-Order2,Turn_Over-Order2,nor_open_price,nor_high_price,nor_low_price,nor_close_price,nor_trading_volumn,nor_Capital,nor_PE_TTM,nor_PB,nor_SA,nor_Turn_Over,nor_open_price-Order2,nor_high_price-Order2,nor_low_price-Order2,nor_close_price-Order2,nor_trading_volumn-Order2,nor_Capital-Order2,nor_PE_TTM-Order2,nor_PB-Order2,nor_SA-Order2,nor_Turn_Over-Order2
2017-03-28,2802,sh600221,3.45,3.41,3.45,3.4,day,706103.0,-9115.57,295.652173913,1.12211221122,-0.0116618075802,5.97781207454e-05,11.9025,11.6281,11.9025,11.56,4.98581446609e+11,83093616.4249,87410.2079395,1.25913581457,0.000135997756037,3.57342371985e-09,1.63247000948,1.14885857524,1.25923499891,1.40088226715,-0.246110577275,-1.4892813289,0.464012631421,-0.276836557266,-0.526346198456,-0.246110577275,1.6575574676,1.15398269228,1.26700292357,1.41750272098,-0.28326919186,0.198385005478,0.0185047548396,-0.303694782259,0.0973486556391,-0.28326919186
2017-03-27,2801,sh600221,3.45,3.44,3.46,3.43,day,899769.0,903.45,298.260869565,1.13201320132,-0.0058651026393,7.61737309216e-05,11.9025,11.8336,11.9716,11.7649,8.09584253361e+11,816221.9025,88959.5463138,1.28145388796,3.43994289695e-05,5.80243728252e-09,1.63247000948,1.44618641073,1.35594740479,1.70709742443,0.0625176084886,0.0835580484512,0.475979852085,-0.142191592799,0.27592314384,0.0625176084886,1.6575574676,1.46317375219,1.36754254463,1.73848624356,-0.144395153723,-0.185525455516,0.0314077714975,-0.172056667417,-0.347984433304,-0.144395153723
2017-03-24,2800,sh600221,3.42,3.44,3.46,3.41,day,1591419.0,10834.54,296.52173913,1.12541254125,-0.00589970501475,0.000134728272134,11.6964,11.8336,11.9716,11.6281,2.53261443356e+12,117387257.012,87925.1417769,1.26655338801,3.48065192611e-05,1.81517073122e-08,1.32825734344,1.44618641073,1.35594740479,1.50295398624,1.16473836321,1.64259370384,0.468001704976,-0.231954902444,0.271134142972,1.16473836321,1.33982741685,1.46317375219,1.36754254463,1.52418392102,0.625000342916,0.358400857259,0.0227931659396,-0.259943900752,-0.346200045881,0.625000342916
2017-03-23,2799,sh600221,3.39,3.42,3.44,3.39,day,1343764.0,2643.86,294.782608696,1.11881188119,-0.00595238095238,0.000113761995977,11.4921,11.6964,11.8336,11.4921,1.8057016877e+12,6989995.6996,86896.7863894,1.25174002549,3.54308390023e-05,1.29417917287e-08,1.0240446774,1.24796785374,1.16252259304,1.29881054806,0.77007273607,0.356776924223,0.460023557866,-0.321718212089,0.263843744328,0.77007273607,1.02487230103,1.25674546305,1.16675429997,1.31113482843,0.300407425424,-0.156718316468,0.0142289381921,-0.347317173658,-0.343463482722,0.300407425424
2017-03-22,2798,sh600221,3.37,3.39,3.4,3.36,day,749749.0,2459.22,292.173913043,1.10891089109,-0.00296735905045,6.34731565377e-05,11.3569,11.4921,11.56,11.2896,5.62123563001e+11,6047763.0084,85365.5954631,1.22968336438,8.80521973426e-06,4.02884160086e-09,0.821236233378,0.950640018245,0.77567296955,0.992595390775,-0.176555850086,0.327791148905,0.448056337202,-0.456363176556,0.676973545211,-0.176555850086,0.816443854345,0.949359898375,0.768669780114,0.993910995721,-0.254895331228,-0.161114821595,0.00147705496496,-0.477413407213,-0.460170810647,-0.254895331228
2017-03-21,2797,sh600221,3.37,3.38,3.39,3.37,day,367148.0,1018.28,293.043478261,1.11221122112,-0.00297619047619,3.10824588983e-05,11.3569,11.4244,11.4921,11.3569,1.34797653904e+11,1036894.1584,85874.4801512,1.23701380039,8.85770975057e-06,9.66119251161e-10,0.821236233378,0.851530739747,0.678960563678,1.09466710987,-0.78627284998,0.101584676375,0.452045410757,-0.411481521733,0.675751267694,-0.78627284998,0.816443854345,0.847499875231,0.669876143791,1.0993389658,-0.445711855416,-0.184495787671,0.00571508825475,-0.434176486135,-0.459940732635,-0.445711855416
2017-03-20,2796,sh600221,3.38,3.38,3.39,3.36,day,408264.0,-2480.86,292.173913043,1.10891089109,-0.00296735905045,3.45633068943e-05,11.4244,11.4244,11.4921,11.2896,1.66679493696e+11,6154666.3396,85365.5954631,1.22968336438,8.80521973426e-06,1.19462218347e-09,0.922640455391,0.851530739747,0.678960563678,0.992595390775,-0.720749957547,-0.44772904681,0.448056337202,-0.456363176556,0.676973545211,-0.720749957547,0.920503914637,0.847499875231,0.669876143791,0.993910995721,-0.431475457097,-0.160616005275,0.00147705496496,-0.477413407213,-0.460170810647,-0.431475457097
2017-03-17,2795,sh600221,3.42,3.38,3.43,3.37,day,731970.0,-5909.59,293.043478261,1.11221122112,-0.0147058823529,6.19680004787e-05,11.6964,11.4244,11.7649,11.3569,5.357800809e+11,34923253.9681,85874.4801512,1.23701380039,0.000216262975779,3.84003308333e-09,1.32825734344,0.851530739747,1.06581018717,1.09466710987,-0.204888652512,-0.98598943139,0.452045410757,-0.411481521733,-0.947648971455,-0.204888652512,1.33982741685,0.847499875231,1.06679667382,1.0993389658,-0.266658651875,-0.0263803284804,0.00571508825475,-0.434176486135,0.449172935368,-0.266658651875
2017-03-16,2794,sh600221,3.41,3.42,3.43,3.4,day,861352.0,-3485.96,295.652173913,1.12211221122,-0.00295857988166,7.2921378128e-05,11.6281,11.6964,11.7649,11.56,7.41927267904e+11,12151917.1216,87410.2079395,1.25913581457,8.75319491614e-06,5.31752738808e-09,1.22685312143,1.24796785374,1.06581018717,1.40088226715,0.00129587099985,-0.6055150237,0.464012631421,-0.276836557266,0.678188590317,0.00129587099985,1.23453405214,1.25674546305,1.06679667382,1.41750272098,-0.174606452704,-0.132632531494,0.0185047548396,-0.303694782259,-0.460398849568,-0.174606452704
2017-03-15,2793,sh600221,3.39,3.41,3.43,3.38,day,921148.0,7339.11,293.913043478,1.11551155116,-0.00591715976331,7.79836601294e-05,11.4921,11.6281,11.7649,11.4244,8.48513637904e+11,53862535.5921,86384.8771267,1.24436602076,3.50127796646e-05,6.08145124718e-09,1.0240446774,1.14885857524,1.06581018717,1.19673882896,0.0965874089876,1.09386239631,0.456034484312,-0.366599866911,0.268718389575,0.0965874089876,1.02487230103,1.15398269228,1.06679667382,1.20508024337,-0.127011770949,0.0619913121309,0.00996571599712,-0.39081107495,-0.345295950456,-0.127011770949
2017-03-14,2792,sh600221,3.39,3.39,3.41,3.38,day,575224.0,-1921.54,293.913043478,1.11551155116,-0.00597014925373,4.86980082618e-05,11.4921,11.4921,11.6281,11.4244,3.30882650176e+11,3692315.9716,86384.8771267,1.24436602076,3.56426821118e-05,2.37149600866e-09,1.0240446774,0.950640018245,0.872385375423,1.19673882896,-0.454680735819,-0.359923999955,0.456034484312,-0.366599866911,0.261384594935,-0.454680735819,1.02487230103,0.949359898375,0.867754413894,1.20508024337,-0.358152789519,-0.172105455936,0.00996571599712,-0.39081107495,-0.342534916779,-0.358152789519
2017-03-13,2791,sh600221,3.38,3.4,3.4,3.35,day,715938.0,3271.86,291.304347826,1.10561056106,0.0,6.06107440561e-05,11.4244,11.56,11.56,11.2225,5.12567219844e+11,10705067.8596,84858.2230624,1.22237471272,0.0,3.67366229503e-09,0.922640455391,1.04974929674,0.77567296955,0.890523671682,-0.230437417263,0.455363725026,0.444067263648,-0.501244831378,1.08765879106,-0.230437417263,0.920503914637,1.05152083739,0.768669780114,0.888796333129,-0.277024036629,-0.13938360292,-0.00274838387227,-0.520521838184,-0.498766482606,-0.277024036629
2017-03-10,2790,sh600221,3.38,3.38,3.41,3.37,day,651453.0,-2047.68,293.043478261,1.11221122112,-0.00892857142857,5.51514950283e-05,11.4244,11.4244,11.6281,11.3569,4.24391011209e+11,4192993.3824,85874.4801512,1.23701380039,7.97193877551e-05,3.04168740385e-09,0.922640455391,0.851530739747,0.872385375423,1.09466710987,-0.33320139524,-0.379726132206,0.452045410757,-0.411481521733,-0.148063779038,-0.33320139524,0.920503914637,0.847499875231,0.867754413894,1.0993389658,-0.316397913311,-0.169769269956,0.00571508825475,-0.434176486135,-0.149334732868,-0.316397913311
2017-03-09,2789,sh600221,3.39,3.38,3.41,3.36,day,660597.0,-769.69,292.173913043,1.10891089109,-0.00890207715134,5.59256188262e-05,11.4921,11.4244,11.6281,11.2896,4.36388396409e+11,592422.6961,85365.5954631,1.22968336438,7.92469776083e-05,3.1276748411e-09,1.0240446774,0.851530739747,0.872385375423,0.992595390775,-0.318629420136,-0.179100422719,0.448056337202,-0.456363176556,-0.144396946486,-0.318629420136,1.02487230103,0.847499875231,0.867754413894,0.993910995721,-0.311040645487,-0.186569713869,0.00147705496496,-0.477413407213,-0.151405434975,-0.311040645487
2017-03-08,2788,sh600221,3.38,3.39,3.41,3.37,day,601707.0,4766.73,293.043478261,1.11221122112,-0.00593471810089,5.09400380672e-05,11.4244,11.4921,11.6281,11.3569,3.62051313849e+11,22721714.8929,85874.4801512,1.23701380039,3.5220878937e-05,2.59488747829e-09,0.922640455391,0.950640018245,0.872385375423,1.09466710987,-0.412477146942,0.690036417567,0.452045410757,-0.411481521733,0.266288299363,-0.412477146942,0.920503914637,0.949359898375,0.867754413894,1.0993389658,-0.344234850215,-0.0833133234833,0.00571508825475,-0.434176486135,-0.34438379477,-0.344234850215
2017-03-07,2787,sh600221,3.4,3.38,3.41,3.37,day,576461.0,-3317.0,293.043478261,1.11221122112,-0.00890207715134,4.88027317021e-05,11.56,11.4244,11.6281,11.3569,3.32307284521e+11,11002489.0,85874.4801512,1.23701380039,7.92469776083e-05,2.38170662158e-09,1.12544889942,0.851530739747,0.872385375423,1.09466710987,-0.452709439537,-0.578990778694,0.452045410757,-0.411481521733,-0.144396946486,-0.452709439537,1.12954901353,0.847499875231,0.867754413894,1.0993389658,-0.35751663859,-0.13799582092,0.00571508825475,-0.434176486135,-0.151405434975,-0.35751663859
2017-03-06,2786,sh600221,3.38,3.4,3.41,3.37,day,553190.0,5219.17,293.043478261,1.11221122112,-0.00297619047619,4.68326272727e-05,11.4244,11.56,11.6281,11.3569,3.060191761e+11,27239735.4889,85874.4801512,1.23701380039,8.85770975057e-06,2.19329497727e-09,0.922640455391,1.04974929674,0.872385375423,1.09466710987,-0.489794351246,0.761062870043,0.452045410757,-0.411481521733,0.675751267694,-0.489794351246,0.920503914637,1.05152083739,0.867754413894,1.0993389658,-0.36925523288,-0.0622320121479,0.00571508825475,-0.434176486135,-0.459940732635,-0.36925523288
2017-03-03,2785,sh600221,3.39,3.39,3.39,3.36,day,722323.0,759.49,292.173913043,1.10891089109,0.0,6.11512930991e-05,11.4921,11.4921,11.4921,11.2896,5.21750516329e+11,576825.0601,85365.5954631,1.22968336438,0.0,3.7394806477e-09,1.0240446774,0.950640018245,0.678960563678,0.992595390775,-0.220262213737,0.0609584372354,0.448056337202,-0.456363176556,1.08765879106,-0.220262213737,1.02487230103,0.949359898375,0.669876143791,0.993910995721,-0.272923361527,-0.186642493223,0.00147705496496,-0.477413407213,-0.498766482606,-0.272923361527
2017-03-02,2784,sh600221,3.42,3.39,3.43,3.39,day,687816.0,-6071.27,294.782608696,1.11881188119,-0.0117647058824,5.82299578087e-05,11.6964,11.4921,11.7649,11.4921,4.73090849856e+11,36860319.4129,86896.7863894,1.25174002549,0.000138408304498,3.39072798641e-09,1.32825734344,0.950640018245,1.06581018717,1.29881054806,-0.275252933874,-1.01137082304,0.460023557866,-0.321718212089,-0.540587418952,-0.275252933874,1.33982741685,0.949359898375,1.06679667382,1.31113482843,-0.294651668252,-0.01734188369,0.0142289381921,-0.347317173658,0.107914744897,-0.294651668252
2017-03-01,2783,sh600221,3.41,3.42,3.46,3.4,day,982565.0,94.66,295.652173913,1.12211221122,-0.0117994100295,8.31831747071e-05,11.6281,11.6964,11.9716,11.56,9.65433979225e+11,8960.5156,87410.2079395,1.25913581457,0.000139226077044,6.91944055435e-09,1.22685312143,1.24796785374,1.35594740479,1.40088226715,0.194462189719,-0.0434101340665,0.464012631421,-0.276836557266,-0.545390505117,0.194462189719,1.23453405214,1.25674546305,1.36754254463,1.41750272098,-0.0748025960242,-0.189292177749,0.0185047548396,-0.303694782259,0.111499264293,-0.0748025960242
2017-02-28,2782,sh600221,3.4,3.41,3.42,3.39,day,555992.0,-1222.2,294.782608696,1.11881188119,-0.00294117647059,4.70698423735e-05,11.56,11.6281,11.6964,11.4921,3.09127104064e+11,1493772.84,86896.7863894,1.25174002549,8.65051903114e-06,2.21557006107e-09,1.12544889942,1.14885857524,0.969097781296,1.29881054806,-0.485329054412,-0.25013786417,0.460023557866,-0.321718212089,0.680597238557,-0.485329054412,1.12954901353,1.15398269228,0.967130045129,1.31113482843,-0.367867430271,-0.182363968764,0.0142289381921,-0.347317173658,-0.460848905887,-0.367867430271
2017-02-27,2781,sh600221,3.44,3.41,3.45,3.4,day,1352283.0,-16264.19,295.652173913,1.12211221122,-0.0117994100295,0.00011448320777,11.8336,11.6281,11.9025,11.56,1.82866931209e+12,264523876.356,87410.2079395,1.25913581457,0.000139226077044,1.31064048613e-08,1.53106578747,1.14885857524,1.25923499891,1.40088226715,0.783648704565,-2.61150995303,0.464012631421,-0.276836557266,-0.545390505117,0.783648704565,1.55133912458,1.15398269228,1.26700292357,1.41750272098,0.31066330311,1.04494772338,0.0185047548396,-0.303694782259,0.111499264293,0.31066330311
2017-02-24,2780,sh600221,3.41,3.49,3.53,3.39,day,2541810.0,29759.72,294.782608696,1.11881188119,-0.0117647058824,0.000215187621483,11.6281,12.1801,12.4609,11.4921,6.4607980761e+12,885640934.478,86896.7863894,1.25174002549,0.000138408304498,4.63057124394e-08,1.22685312143,1.94173280322,2.0329342459,1.29881054806,2.67929151191,4.61356974016,0.460023557866,-0.321718212089,-0.540587418952,2.67929151191,1.23453405214,1.98451050284,2.07946782082,1.31113482843,2.3790768758,3.94311115574,0.0142289381921,-0.347317173658,0.107914744897,2.3790768758
2017-02-23,2779,sh600221,3.42,3.41,3.45,3.4,day,919427.0,1887.9,295.652173913,1.12211221122,-0.0117302052786,7.78379616325e-05,11.6964,11.6281,11.9025,11.56,8.45346008329e+11,3564166.41,87410.2079395,1.25913581457,0.000137597715878,6.0587482711e-09,1.32825734344,1.14885857524,1.25923499891,1.40088226715,0.0938448051868,0.23810227783,0.464012631421,-0.276836557266,-0.53581250338,0.0938448051868,1.33982741685,1.15398269228,1.26700292357,1.41750272098,-0.128426232493,-0.172703408236,0.0185047548396,-0.303694782259,0.104361714601,-0.128426232493
2017-02-22,2778,sh600221,3.43,3.43,3.45,3.41,day,831101.0,-5382.54,296.52173913,1.12541254125,-0.00584795321637,7.03603524268e-05,11.7649,11.7649,11.9025,11.6281,6.90728872201e+11,28971736.8516,87925.1417769,1.26655338801,3.41985568209e-05,4.95057919362e-09,1.42966156546,1.34707713224,1.25923499891,1.50295398624,-0.0469124425273,-0.903250301831,0.468001704976,-0.231954902444,0.278296639885,-0.0469124425273,1.44542910766,1.35980914968,1.26700292357,1.52418392102,-0.197468394149,-0.0541504066783,0.0227931659396,-0.259943900752,-0.348864910542,-0.197468394149
2017-02-21,2777,sh600221,3.45,3.44,3.48,3.42,day,1207247.0,1886.59,297.391304348,1.12871287129,-0.0118343195266,0.000102204574879,11.9025,11.8336,12.1104,11.6964,1.45744531901e+12,3559221.8281,88441.5879017,1.27399274581,0.000140051118658,1.04457751261e-08,1.63247000948,1.44618641073,1.54937221653,1.60502570534,0.5525178011,0.23789662702,0.47199077853,-0.187073247621,-0.55022201191,0.5525178011,1.6575574676,1.46317375219,1.56949477912,1.63117842854,0.144898320115,-0.172726479904,0.0270941714923,-0.216064529138,0.115115645991,0.144898320115
2017-02-20,2776,sh600221,3.38,3.45,3.45,3.38,day,1735209.0,10497.43,293.913043478,1.11551155116,0.0,0.000146901419652,11.4244,11.9025,11.9025,11.4244,3.01095027368e+12,110196036.605,86384.8771267,1.24436602076,0.0,2.15800270958e-08,0.922640455391,1.54529568923,1.25923499891,1.19673882896,1.3938836279,1.58967237196,0.456034484312,-0.366599866911,1.08765879106,1.3938836279,0.920503914637,1.56683927058,1.26700292357,1.20508024337,0.838594652232,0.324846261157,0.00996571599712,-0.39081107495,-0.498766482606,0.838594652232
2017-02-17,2775,sh600221,3.41,3.38,3.43,3.37,day,1158810.0,-11200.32,293.043478261,1.11221122112,-0.014880952381,9.81039368208e-05,11.6281,11.4244,11.7649,11.3569,1.3428406161e+12,125447168.102,85874.4801512,1.23701380039,0.000221442743764,9.62438241974e-09,1.22685312143,0.851530739747,1.06581018717,1.09466710987,0.475328085642,-1.81655654064,0.452045410757,-0.411481521733,-0.97187882577,0.475328085642,1.23453405214,0.847499875231,1.06679667382,1.0993389658,0.0937231617659,0.396008807782,0.00571508825475,-0.434176486135,0.471877266666,0.0937231617659
2017-02-16,2774,sh600221,3.38,3.42,3.44,3.36,day,1465449.0,4195.97,292.173913043,1.10891089109,-0.00593471810089,0.000124063751702,11.4244,11.6964,11.8336,11.2896,2.1475407716e+12,17606164.2409,85365.5954631,1.22968336438,3.5220878937e-05,1.53918144864e-08,0.922640455391,1.24796785374,1.16252259304,0.992595390775,0.963991238981,0.60043545829,0.448056337202,-0.456363176556,0.266288299363,0.963991238981,0.920503914637,1.25674546305,1.16675429997,0.993910995721,0.453050980223,-0.107182740113,0.00147705496496,-0.477413407213,-0.34438379477,0.453050980223
2017-02-15,2773,sh600221,3.38,3.39,3.45,3.37,day,2262413.0,6910.8,293.043478261,1.11221122112,-0.0178571428571,0.000191534092746,11.4244,11.4921,11.9025,11.3569,5.11851258257e+12,47759156.64,85874.4801512,1.23701380039,0.00031887755102,3.66853086839e-08,0.922640455391,0.950640018245,1.25923499891,1.09466710987,2.23404149788,1.02662400036,0.452045410757,-0.411481521733,-1.38378634914,2.23404149788,0.920503914637,0.949359898375,1.26700292357,1.0993389658,1.77969769731,0.0335126389701,0.00571508825475,-0.434176486135,0.898960516345,1.77969769731
2017-02-14,2772,sh600221,3.39,3.38,3.4,3.36,day,926788.0,-871.74,292.173913043,1.10891089109,-0.00597014925373,7.84611380626e-05,11.4921,11.4244,11.56,11.2896,8.58935996944e+11,759930.6276,85365.5954631,1.22968336438,3.56426821118e-05,6.15615018607e-09,1.0240446774,0.851530739747,0.77567296955,0.992595390775,0.105575372635,-0.195120777849,0.448056337202,-0.456363176556,0.261384594935,0.105575372635,1.02487230103,0.847499875231,0.768669780114,0.993910995721,-0.122357809456,-0.185788113436,0.00147705496496,-0.477413407213,-0.342534916779,-0.122357809456
2017-02-13,2771,sh600221,3.35,3.39,3.4,3.35,day,1454122.0,10491.4,291.304347826,1.10561056106,-0.003003003003,0.000123104816853,11.2225,11.4921,11.56,11.2225,2.11447079088e+12,110069473.96,84858.2230624,1.22237471272,9.01802703604e-06,1.51547959325e-08,0.618427789352,0.950640018245,0.77567296955,0.890523671682,0.945940411989,1.58872575029,0.444067263648,-0.501244831378,0.672040389105,0.945940411989,0.609248712076,0.949359898375,0.768669780114,0.888796333129,0.438284033869,0.324255713491,-0.00274838387227,-0.520521838184,-0.459238018387,0.438284033869
2017-02-10,2770,sh600221,3.34,3.36,3.37,3.33,day,1482273.0,10101.37,289.565217391,1.09900990099,-0.003003003003,0.000125488058218,11.1556,11.2896,11.3569,11.0889,2.19713324653e+12,102037675.877,83848.0151229,1.20782276247,9.01802703605e-06,1.57472527552e-08,0.517023567339,0.653312182751,0.485535751932,0.686380233495,0.990802143308,1.52749675361,0.436089116538,-0.591008141023,0.672040389105,0.990802143308,0.506113630098,0.644682576565,0.473161863512,0.679506930412,0.475195819771,0.286778939675,-0.011161478189,-0.606353229803,-0.459238018387,0.475195819771
2017-02-09,2769,sh600221,3.34,3.35,3.39,3.33,day,2287462.0,2521.9,289.565217391,1.09900990099,-0.0121212121212,0.000193654721247,11.1556,11.2225,11.4921,11.0889,5.23248240144e+12,6359979.61,83848.0151229,1.20782276247,0.000146923783287,3.75021510612e-08,0.517023567339,0.554202904254,0.678960563678,0.686380233495,2.27395984919,0.337630990743,0.436089116538,-0.591008141023,-0.589928213194,2.27395984919,0.506113630098,0.543725301042,0.669876143791,0.679506930412,1.8305893569,-0.159658003229,-0.011161478189,-0.606353229803,0.145240403522,1.8305893569
2017-02-08,2768,sh600221,3.32,3.34,3.34,3.3,day,565323.0,-36.0,286.956521739,1.08910891089,0.0,4.78597974434e-05,11.0224,11.1556,11.1556,10.89,3.19590094329e+11,1296.0,82344.0453686,1.18615821978,0.0,2.29056021132e-09,0.314215123313,0.455093625756,0.195398534314,0.380165076215,-0.47045907413,-0.0639218401061,0.424121895874,-0.72565310549,1.08765879106,-0.47045907413,0.300768444456,0.443068941392,0.180272924013,0.367922632506,-0.363195325462,-0.189327940764,-0.0236866612698,-0.734136641429,-0.498766482606,-0.363195325462
2017-02-07,2767,sh600221,3.32,3.32,3.33,3.31,day,285772.0,-493.96,287.826086957,1.09240924092,-0.00302114803625,2.41932311882e-05,11.0224,11.0224,11.0889,10.9561,81665635984.0,243996.4816,82843.8563327,1.19335794966,9.12733545696e-06,5.85312435324e-10,0.314215123313,0.25687506876,0.0986861284415,0.482236795308,-0.915954504193,-0.135814851723,0.428110969429,-0.680771450667,0.669529099667,-0.915954504193,0.300768444456,0.242658969713,0.0832252724258,0.471470757652,-0.469437229344,-0.18819548811,-0.0195241946955,-0.691670660994,-0.458758889861,-0.469437229344
2017-02-06,2766,sh600221,3.32,3.33,3.33,3.31,day,421356.0,-3171.44,287.826086957,1.09240924092,0.0,3.56716652454e-05,11.0224,11.0889,11.0889,10.9561,1.77540878736e+11,10058031.6736,82843.8563327,1.19335794966,0.0,1.27246770138e-09,0.314215123313,0.355984347258,0.0986861284415,0.482236795308,-0.69988640789,-0.556139990916,0.428110969429,-0.680771450667,1.08765879106,-0.69988640789,0.300768444456,0.342713497616,0.0832252724258,0.471470757652,-0.426625454565,-0.142402706306,-0.0195241946955,-0.691670660994,-0.498766482606,-0.426625454565
2017-02-03,2765,sh600221,3.33,3.32,3.34,3.31,day,325774.0,-2573.4,287.826086957,1.09240924092,-0.00600600600601,2.75797688265e-05,11.0889,11.0224,11.1556,10.9561,1.06128699076e+11,6622387.56,82843.8563327,1.19335794966,3.60721081442e-05,7.60643648524e-10,0.415619345326,0.25687506876,0.195398534314,0.482236795308,-0.852206893941,-0.462256471247,0.428110969429,-0.680771450667,0.25642198715,-0.852206893941,0.403286874225,0.242658969713,0.180272924013,0.471470757652,-0.458513584016,-0.158433594536,-0.0195241946955,-0.691670660994,-0.340652625732,-0.458513584016
2017-01-26,2764,sh600221,3.35,3.34,3.35,3.33,day,512800.0,-3565.58,289.565217391,1.09900990099,-0.00301204819277,4.34132418617e-05,11.2225,11.1556,11.2225,11.0889,2.6296384e+11,12713360.7364,83848.0151229,1.20782276247,9.07243431558e-06,1.88470956894e-09,0.618427789352,0.455093625756,0.292110940187,0.686380233495,-0.5541602824,-0.618014197394,0.436089116538,-0.591008141023,0.670788526449,-0.5541602824,0.609248712076,0.443068941392,0.277611573057,0.679506930412,-0.388481002737,-0.130012807349,-0.011161478189,-0.606353229803,-0.458999536489,-0.388481002737
2017-01-25,2763,sh600221,3.33,3.35,3.35,3.32,day,421994.0,3036.88,288.695652174,1.09570957096,0.0,3.57256778201e-05,11.0889,11.2225,11.2225,11.0224,1.78078936036e+11,9222640.1344,83345.1795841,1.20057946389,0.0,1.27632405571e-09,0.415619345326,0.554202904254,0.292110940187,0.584308514402,-0.698869684342,0.418475307108,0.432100042983,-0.635889795845,1.08765879106,-0.698869684342,0.403286874225,0.543725301042,0.277611573057,0.575332190288,-0.426385192456,-0.146300685244,-0.0153491336685,-0.649076190452,-0.498766482606,-0.426385192456
2017-01-24,2762,sh600221,3.34,3.33,3.34,3.32,day,470472.0,-8.5,288.695652174,1.09570957096,-0.003003003003,3.98297869055e-05,11.1556,11.0889,11.1556,11.0224,2.21343902784e+11,72.25,83345.1795841,1.20057946389,9.01802703604e-06,1.58641192494e-09,0.517023567339,0.355984347258,0.195398534314,0.584308514402,-0.621614630851,-0.0596047429372,0.432100042983,-0.635889795845,0.672040389105,-0.621614630851,0.506113630098,0.342713497616,0.180272924013,0.575332190288,-0.407065814908,-0.189333650843,-0.0153491336685,-0.649076190452,-0.459238018387,-0.407065814908
2017-01-23,2761,sh600221,3.34,3.34,3.36,3.33,day,684921.0,578.87,289.565217391,1.09900990099,-0.00604229607251,5.79848694016e-05,11.1556,11.1556,11.2896,11.0889,4.69116776241e+11,335090.4769,83848.0151229,1.20782276247,3.65093418278e-05,3.36224507952e-09,0.517023567339,0.455093625756,0.38882334606,0.686380233495,-0.279866436491,0.03260374303,0.436089116538,-0.591008141023,0.251399408275,-0.279866436491,0.506113630098,0.443068941392,0.375241219556,0.679506930412,-0.296426236323,-0.187770438947,-0.011161478189,-0.606353229803,-0.338736111626,-0.296426236323
2017-01-20,2760,sh600221,3.32,3.34,3.35,3.31,day,595350.0,3274.37,287.826086957,1.09240924092,-0.0030303030303,5.04018594819e-05,11.0224,11.1556,11.2225,10.9561,3.544416225e+11,10721498.8969,82843.8563327,1.19335794966,9.18273645546e-06,2.54034743924e-09,0.314215123313,0.455093625756,0.292110940187,0.482236795308,-0.422607729372,0.455757758258,0.428110969429,-0.680771450667,0.668262039996,-0.422607729372,0.300768444456,0.443068941392,0.277611573057,0.471470757652,-0.347632853525,-0.139306934873,-0.0195241946955,-0.691670660994,-0.458516052223,-0.347632853525
2017-01-19,2759,sh600221,3.31,3.33,3.35,3.3,day,638624.0,407.31,286.956521739,1.08910891089,-0.00607902735562,5.40654020489e-05,10.9561,11.0889,11.2225,10.89,4.07840613376e+11,165901.4361,82344.0453686,1.18615821978,3.69545735904e-05,2.92306769871e-09,0.2128109013,0.355984347258,0.292110940187,0.380165076215,-0.353645825317,0.00567133611013,0.424121895874,-0.72565310549,0.24631576461,-0.353645825317,0.198558340792,0.342713497616,0.277611573057,0.367922632506,-0.323788266484,-0.18855988352,-0.0236866612698,-0.734136641429,-0.336784539767,-0.323788266484
2017-01-18,2758,sh600221,3.3,3.32,3.33,3.29,day,561639.0,615.11,286.086956522,1.08580858086,-0.0030487804878,4.75479129211e-05,10.89,11.0224,11.0889,10.8241,3.15438366321e+11,378360.3121,81845.7466919,1.17898027427,9.29506246282e-06,2.26080402315e-09,0.111406679286,0.25687506876,0.0986861284415,0.278093357122,-0.476329935491,0.0382928921719,0.420132822319,-0.770534760312,0.665704742734,-0.476329935491,0.096656563233,0.242658969713,0.0832252724258,0.264687814849,-0.365049222665,-0.187568539719,-0.0278365333917,-0.776474131756,-0.458023696794,-0.365049222665
2017-01-17,2757,sh600221,3.3,3.3,3.31,3.28,day,361158.0,-1756.2,285.217391304,1.08250825083,-0.00307692307692,3.05753502423e-05,10.89,10.89,10.9561,10.7584,1.30435100964e+11,3084238.44,81348.9603025,1.1718241131,9.4674556213e-06,9.34852042442e-10,0.111406679286,0.058656511764,-0.0947386833038,0.176021638028,-0.795818577329,-0.333968041922,0.416143748765,-0.815416415134,0.661809782288,-0.795818577329,0.096656563233,0.0434526615272,-0.109997038381,0.161766304681,-0.447659893601,-0.174942776282,-0.0319738110609,-0.818683131976,-0.457268050712,-0.447659893601
