quote_time,id_tb_StockXPeriodRecords,stock_code,open_price,high_price,low_price,close_price,period,trading_volumn,Capital,PE_TTM,PB,SA,Turn_Over,open_price-Order2,high_price-Order2,low_price-Order2,close_price-Order2,trading_volumn-Order2,Capital-Order2,PE_TTM-Order2,PB-Order2,SA-Order2,Turn_Over-Order2
2017-03-27,2801,sh600221,3.45,3.44,3.46,3.43,day,899769.0,903.45,298.260869565,1.13201320132,-0.0058651026393,7.61737309216e-05,11.9025,11.8336,11.9716,11.7649,8.09584253361e+11,816221.9025,88959.5463138,1.28145388796,3.43994289695e-05,5.80243728252e-09
2017-03-24,2800,sh600221,3.42,3.44,3.46,3.41,day,1591419.0,10834.54,296.52173913,1.12541254125,-0.00589970501475,0.000134728272134,11.6964,11.8336,11.9716,11.6281,2.53261443356e+12,117387257.012,87925.1417769,1.26655338801,3.48065192611e-05,1.81517073122e-08
2017-03-23,2799,sh600221,3.39,3.42,3.44,3.39,day,1343764.0,2643.86,294.782608696,1.11881188119,-0.00595238095238,0.000113761995977,11.4921,11.6964,11.8336,11.4921,1.8057016877e+12,6989995.6996,86896.7863894,1.25174002549,3.54308390023e-05,1.29417917287e-08
2017-03-22,2798,sh600221,3.37,3.39,3.4,3.36,day,749749.0,2459.22,292.173913043,1.10891089109,-0.00296735905045,6.34731565377e-05,11.3569,11.4921,11.56,11.2896,5.62123563001e+11,6047763.0084,85365.5954631,1.22968336438,8.80521973426e-06,4.02884160086e-09
2017-03-21,2797,sh600221,3.37,3.38,3.39,3.37,day,367148.0,1018.28,293.043478261,1.11221122112,-0.00297619047619,3.10824588983e-05,11.3569,11.4244,11.4921,11.3569,1.34797653904e+11,1036894.1584,85874.4801512,1.23701380039,8.85770975057e-06,9.66119251161e-10
2017-03-20,2796,sh600221,3.38,3.38,3.39,3.36,day,408264.0,-2480.86,292.173913043,1.10891089109,-0.00296735905045,3.45633068943e-05,11.4244,11.4244,11.4921,11.2896,1.66679493696e+11,6154666.3396,85365.5954631,1.22968336438,8.80521973426e-06,1.19462218347e-09
2017-03-17,2795,sh600221,3.42,3.38,3.43,3.37,day,731970.0,-5909.59,293.043478261,1.11221122112,-0.0147058823529,6.19680004787e-05,11.6964,11.4244,11.7649,11.3569,5.357800809e+11,34923253.9681,85874.4801512,1.23701380039,0.000216262975779,3.84003308333e-09
2017-03-16,2794,sh600221,3.41,3.42,3.43,3.4,day,861352.0,-3485.96,295.652173913,1.12211221122,-0.00295857988166,7.2921378128e-05,11.6281,11.6964,11.7649,11.56,7.41927267904e+11,12151917.1216,87410.2079395,1.25913581457,8.75319491614e-06,5.31752738808e-09
2017-03-15,2793,sh600221,3.39,3.41,3.43,3.38,day,921148.0,7339.11,293.913043478,1.11551155116,-0.00591715976331,7.79836601294e-05,11.4921,11.6281,11.7649,11.4244,8.48513637904e+11,53862535.5921,86384.8771267,1.24436602076,3.50127796646e-05,6.08145124718e-09
2017-03-14,2792,sh600221,3.39,3.39,3.41,3.38,day,575224.0,-1921.54,293.913043478,1.11551155116,-0.00597014925373,4.86980082618e-05,11.4921,11.4921,11.6281,11.4244,3.30882650176e+11,3692315.9716,86384.8771267,1.24436602076,3.56426821118e-05,2.37149600866e-09
2017-03-13,2791,sh600221,3.38,3.4,3.4,3.35,day,715938.0,3271.86,291.304347826,1.10561056106,0.0,6.06107440561e-05,11.4244,11.56,11.56,11.2225,5.12567219844e+11,10705067.8596,84858.2230624,1.22237471272,0.0,3.67366229503e-09
2017-03-10,2790,sh600221,3.38,3.38,3.41,3.37,day,651453.0,-2047.68,293.043478261,1.11221122112,-0.00892857142857,5.51514950283e-05,11.4244,11.4244,11.6281,11.3569,4.24391011209e+11,4192993.3824,85874.4801512,1.23701380039,7.97193877551e-05,3.04168740385e-09
2017-03-09,2789,sh600221,3.39,3.38,3.41,3.36,day,660597.0,-769.69,292.173913043,1.10891089109,-0.00890207715134,5.59256188262e-05,11.4921,11.4244,11.6281,11.2896,4.36388396409e+11,592422.6961,85365.5954631,1.22968336438,7.92469776083e-05,3.1276748411e-09
2017-03-08,2788,sh600221,3.38,3.39,3.41,3.37,day,601707.0,4766.73,293.043478261,1.11221122112,-0.00593471810089,5.09400380672e-05,11.4244,11.4921,11.6281,11.3569,3.62051313849e+11,22721714.8929,85874.4801512,1.23701380039,3.5220878937e-05,2.59488747829e-09
2017-03-07,2787,sh600221,3.4,3.38,3.41,3.37,day,576461.0,-3317.0,293.043478261,1.11221122112,-0.00890207715134,4.88027317021e-05,11.56,11.4244,11.6281,11.3569,3.32307284521e+11,11002489.0,85874.4801512,1.23701380039,7.92469776083e-05,2.38170662158e-09
2017-03-06,2786,sh600221,3.38,3.4,3.41,3.37,day,553190.0,5219.17,293.043478261,1.11221122112,-0.00297619047619,4.68326272727e-05,11.4244,11.56,11.6281,11.3569,3.060191761e+11,27239735.4889,85874.4801512,1.23701380039,8.85770975057e-06,2.19329497727e-09
2017-03-03,2785,sh600221,3.39,3.39,3.39,3.36,day,722323.0,759.49,292.173913043,1.10891089109,0.0,6.11512930991e-05,11.4921,11.4921,11.4921,11.2896,5.21750516329e+11,576825.0601,85365.5954631,1.22968336438,0.0,3.7394806477e-09
2017-03-02,2784,sh600221,3.42,3.39,3.43,3.39,day,687816.0,-6071.27,294.782608696,1.11881188119,-0.0117647058824,5.82299578087e-05,11.6964,11.4921,11.7649,11.4921,4.73090849856e+11,36860319.4129,86896.7863894,1.25174002549,0.000138408304498,3.39072798641e-09
2017-03-01,2783,sh600221,3.41,3.42,3.46,3.4,day,982565.0,94.66,295.652173913,1.12211221122,-0.0117994100295,8.31831747071e-05,11.6281,11.6964,11.9716,11.56,9.65433979225e+11,8960.5156,87410.2079395,1.25913581457,0.000139226077044,6.91944055435e-09
2017-02-28,2782,sh600221,3.4,3.41,3.42,3.39,day,555992.0,-1222.2,294.782608696,1.11881188119,-0.00294117647059,4.70698423735e-05,11.56,11.6281,11.6964,11.4921,3.09127104064e+11,1493772.84,86896.7863894,1.25174002549,8.65051903114e-06,2.21557006107e-09
2017-02-27,2781,sh600221,3.44,3.41,3.45,3.4,day,1352283.0,-16264.19,295.652173913,1.12211221122,-0.0117994100295,0.00011448320777,11.8336,11.6281,11.9025,11.56,1.82866931209e+12,264523876.356,87410.2079395,1.25913581457,0.000139226077044,1.31064048613e-08
2017-02-24,2780,sh600221,3.41,3.49,3.53,3.39,day,2541810.0,29759.72,294.782608696,1.11881188119,-0.0117647058824,0.000215187621483,11.6281,12.1801,12.4609,11.4921,6.4607980761e+12,885640934.478,86896.7863894,1.25174002549,0.000138408304498,4.63057124394e-08
2017-02-23,2779,sh600221,3.42,3.41,3.45,3.4,day,919427.0,1887.9,295.652173913,1.12211221122,-0.0117302052786,7.78379616325e-05,11.6964,11.6281,11.9025,11.56,8.45346008329e+11,3564166.41,87410.2079395,1.25913581457,0.000137597715878,6.0587482711e-09
2017-02-22,2778,sh600221,3.43,3.43,3.45,3.41,day,831101.0,-5382.54,296.52173913,1.12541254125,-0.00584795321637,7.03603524268e-05,11.7649,11.7649,11.9025,11.6281,6.90728872201e+11,28971736.8516,87925.1417769,1.26655338801,3.41985568209e-05,4.95057919362e-09
2017-02-21,2777,sh600221,3.45,3.44,3.48,3.42,day,1207247.0,1886.59,297.391304348,1.12871287129,-0.0118343195266,0.000102204574879,11.9025,11.8336,12.1104,11.6964,1.45744531901e+12,3559221.8281,88441.5879017,1.27399274581,0.000140051118658,1.04457751261e-08
2017-02-20,2776,sh600221,3.38,3.45,3.45,3.38,day,1735209.0,10497.43,293.913043478,1.11551155116,0.0,0.000146901419652,11.4244,11.9025,11.9025,11.4244,3.01095027368e+12,110196036.605,86384.8771267,1.24436602076,0.0,2.15800270958e-08
2017-02-17,2775,sh600221,3.41,3.38,3.43,3.37,day,1158810.0,-11200.32,293.043478261,1.11221122112,-0.014880952381,9.81039368208e-05,11.6281,11.4244,11.7649,11.3569,1.3428406161e+12,125447168.102,85874.4801512,1.23701380039,0.000221442743764,9.62438241974e-09
2017-02-16,2774,sh600221,3.38,3.42,3.44,3.36,day,1465449.0,4195.97,292.173913043,1.10891089109,-0.00593471810089,0.000124063751702,11.4244,11.6964,11.8336,11.2896,2.1475407716e+12,17606164.2409,85365.5954631,1.22968336438,3.5220878937e-05,1.53918144864e-08
2017-02-15,2773,sh600221,3.38,3.39,3.45,3.37,day,2262413.0,6910.8,293.043478261,1.11221122112,-0.0178571428571,0.000191534092746,11.4244,11.4921,11.9025,11.3569,5.11851258257e+12,47759156.64,85874.4801512,1.23701380039,0.00031887755102,3.66853086839e-08
2017-02-14,2772,sh600221,3.39,3.38,3.4,3.36,day,926788.0,-871.74,292.173913043,1.10891089109,-0.00597014925373,7.84611380626e-05,11.4921,11.4244,11.56,11.2896,8.58935996944e+11,759930.6276,85365.5954631,1.22968336438,3.56426821118e-05,6.15615018607e-09
2017-02-13,2771,sh600221,3.35,3.39,3.4,3.35,day,1454122.0,10491.4,291.304347826,1.10561056106,-0.003003003003,0.000123104816853,11.2225,11.4921,11.56,11.2225,2.11447079088e+12,110069473.96,84858.2230624,1.22237471272,9.01802703604e-06,1.51547959325e-08
2017-02-10,2770,sh600221,3.34,3.36,3.37,3.33,day,1482273.0,10101.37,289.565217391,1.09900990099,-0.003003003003,0.000125488058218,11.1556,11.2896,11.3569,11.0889,2.19713324653e+12,102037675.877,83848.0151229,1.20782276247,9.01802703605e-06,1.57472527552e-08
2017-02-09,2769,sh600221,3.34,3.35,3.39,3.33,day,2287462.0,2521.9,289.565217391,1.09900990099,-0.0121212121212,0.000193654721247,11.1556,11.2225,11.4921,11.0889,5.23248240144e+12,6359979.61,83848.0151229,1.20782276247,0.000146923783287,3.75021510612e-08
2017-02-08,2768,sh600221,3.32,3.34,3.34,3.3,day,565323.0,-36.0,286.956521739,1.08910891089,0.0,4.78597974434e-05,11.0224,11.1556,11.1556,10.89,3.19590094329e+11,1296.0,82344.0453686,1.18615821978,0.0,2.29056021132e-09
2017-02-07,2767,sh600221,3.32,3.32,3.33,3.31,day,285772.0,-493.96,287.826086957,1.09240924092,-0.00302114803625,2.41932311882e-05,11.0224,11.0224,11.0889,10.9561,81665635984.0,243996.4816,82843.8563327,1.19335794966,9.12733545696e-06,5.85312435324e-10
2017-02-06,2766,sh600221,3.32,3.33,3.33,3.31,day,421356.0,-3171.44,287.826086957,1.09240924092,0.0,3.56716652454e-05,11.0224,11.0889,11.0889,10.9561,1.77540878736e+11,10058031.6736,82843.8563327,1.19335794966,0.0,1.27246770138e-09
2017-02-03,2765,sh600221,3.33,3.32,3.34,3.31,day,325774.0,-2573.4,287.826086957,1.09240924092,-0.00600600600601,2.75797688265e-05,11.0889,11.0224,11.1556,10.9561,1.06128699076e+11,6622387.56,82843.8563327,1.19335794966,3.60721081442e-05,7.60643648524e-10
2017-01-26,2764,sh600221,3.35,3.34,3.35,3.33,day,512800.0,-3565.58,289.565217391,1.09900990099,-0.00301204819277,4.34132418617e-05,11.2225,11.1556,11.2225,11.0889,2.6296384e+11,12713360.7364,83848.0151229,1.20782276247,9.07243431558e-06,1.88470956894e-09
2017-01-25,2763,sh600221,3.33,3.35,3.35,3.32,day,421994.0,3036.88,288.695652174,1.09570957096,0.0,3.57256778201e-05,11.0889,11.2225,11.2225,11.0224,1.78078936036e+11,9222640.1344,83345.1795841,1.20057946389,0.0,1.27632405571e-09
2017-01-24,2762,sh600221,3.34,3.33,3.34,3.32,day,470472.0,-8.5,288.695652174,1.09570957096,-0.003003003003,3.98297869055e-05,11.1556,11.0889,11.1556,11.0224,2.21343902784e+11,72.25,83345.1795841,1.20057946389,9.01802703604e-06,1.58641192494e-09
2017-01-23,2761,sh600221,3.34,3.34,3.36,3.33,day,684921.0,578.87,289.565217391,1.09900990099,-0.00604229607251,5.79848694016e-05,11.1556,11.1556,11.2896,11.0889,4.69116776241e+11,335090.4769,83848.0151229,1.20782276247,3.65093418278e-05,3.36224507952e-09
2017-01-20,2760,sh600221,3.32,3.34,3.35,3.31,day,595350.0,3274.37,287.826086957,1.09240924092,-0.0030303030303,5.04018594819e-05,11.0224,11.1556,11.2225,10.9561,3.544416225e+11,10721498.8969,82843.8563327,1.19335794966,9.18273645546e-06,2.54034743924e-09
2017-01-19,2759,sh600221,3.31,3.33,3.35,3.3,day,638624.0,407.31,286.956521739,1.08910891089,-0.00607902735562,5.40654020489e-05,10.9561,11.0889,11.2225,10.89,4.07840613376e+11,165901.4361,82344.0453686,1.18615821978,3.69545735904e-05,2.92306769871e-09
2017-01-18,2758,sh600221,3.3,3.32,3.33,3.29,day,561639.0,615.11,286.086956522,1.08580858086,-0.0030487804878,4.75479129211e-05,10.89,11.0224,11.0889,10.8241,3.15438366321e+11,378360.3121,81845.7466919,1.17898027427,9.29506246282e-06,2.26080402315e-09
2017-01-17,2757,sh600221,3.3,3.3,3.31,3.28,day,361158.0,-1756.2,285.217391304,1.08250825083,-0.00307692307692,3.05753502423e-05,10.89,10.89,10.9561,10.7584,1.30435100964e+11,3084238.44,81348.9603025,1.1718241131,9.4674556213e-06,9.34852042442e-10
2017-01-16,2756,sh600221,3.29,3.31,3.33,3.25,day,1524834.0,6209.92,282.608695652,1.07260726073,-0.00611620795107,0.000129091238769,10.8241,10.9561,11.0889,10.5625,2.32511872756e+12,38563106.4064,79867.6748582,1.15048633576,3.74079997007e-05,1.6664547927e-08
2017-01-13,2755,sh600221,3.28,3.29,3.31,3.27,day,628863.0,1327.06,284.347826087,1.07920792079,-0.00609756097561,5.32390435196e-05,10.7584,10.8241,10.9561,10.6929,3.95468672769e+11,1761088.2436,80853.6862004,1.1646897363,3.71802498513e-05,2.83439575488e-09
2017-01-12,2754,sh600221,3.28,3.29,3.3,3.28,day,491098.0,-1750.82,285.217391304,1.08250825083,-0.0030487804878,4.15759677297e-05,10.7584,10.8241,10.89,10.7584,2.41177245604e+11,3065370.6724,81348.9603025,1.1718241131,9.29506246282e-06,1.72856109266e-09
2017-01-11,2753,sh600221,3.32,3.29,3.33,3.28,day,1162547.0,-8505.51,285.217391304,1.08250825083,-0.0122324159021,9.84203082811e-05,11.0224,10.8241,11.0889,10.7584,1.35151552721e+12,72343700.3601,81348.9603025,1.1718241131,0.000149631998803,9.68655708214e-09
2017-01-10,2752,sh600221,3.29,3.35,3.47,3.27,day,2393651.0,17585.19,284.347826087,1.07920792079,-0.0369230769231,0.000202644597885,10.8241,11.2225,12.0409,10.6929,5.7295651098e+12,309238907.336,80853.6862004,1.1646897363,0.00136331360947,4.10648330519e-08
2017-01-09,2751,sh600221,3.27,3.29,3.31,3.25,day,660515.0,6718.5,282.608695652,1.07260726073,-0.00611620795107,5.59186767712e-05,10.6929,10.8241,10.9561,10.5625,4.36280065225e+11,45138242.25,79867.6748582,1.15048633576,3.74079997007e-05,3.12689841184e-09
2017-01-06,2750,sh600221,3.3,3.27,3.3,3.27,day,393296.0,-2322.08,284.347826087,1.07920792079,-0.00914634146341,3.3296127869e-05,10.89,10.6929,10.89,10.6929,1.54681743616e+11,5392055.5264,80853.6862004,1.1646897363,8.36555621654e-05,1.10863213107e-09
2017-01-05,2749,sh600221,3.29,3.3,3.3,3.28,day,513143.0,-1778.82,285.217391304,1.08250825083,0.0,4.344227997e-05,10.8241,10.89,10.89,10.7584,2.63315738449e+11,3164200.5924,81348.9603025,1.1718241131,0.0,1.88723168899e-09
2017-01-04,2748,sh600221,3.27,3.29,3.29,3.27,day,463415.0,565.17,284.347826087,1.07920792079,0.0,3.92323468746e-05,10.6929,10.8241,10.8241,10.6929,2.14753462225e+11,319417.1289,80853.6862004,1.1646897363,0.0,1.53917704129e-09
2017-01-03,2747,sh600221,3.25,3.28,3.28,3.25,day,299780.0,1061.6,282.608695652,1.07260726073,0.0,2.53791373738e-05,10.5625,10.7584,10.7584,10.5625,89868048400.0,1126994.56,79867.6748582,1.15048633576,0.0,6.44100613838e-10
2016-12-30,2746,sh600221,3.25,3.26,3.27,3.24,day,342985.0,913.24,41.91461837,1.06930693069,-0.00308641975309,2.90368384554e-05,10.5625,10.6276,10.6929,10.4976,1.17638710225e+11,834007.2976,1756.8352331,1.14341731203,9.52598689224e-06,8.43137987484e-10
2016-12-29,2745,sh600221,3.24,3.26,3.26,3.24,day,278644.0,-414.43,41.91461837,1.06930693069,0.0,2.35897803535e-05,10.4976,10.6276,10.6276,10.4976,77642478736.0,171752.2249,1756.8352331,1.14341731203,0.0,5.56477737129e-10
2016-12-28,2744,sh600221,3.25,3.26,3.27,3.24,day,384147.0,-1025.4,41.91461837,1.06930693069,-0.00308641975309,3.2521580775e-05,10.5625,10.6276,10.6929,10.4976,1.47568917609e+11,1051445.16,1756.8352331,1.14341731203,9.52598689224e-06,1.05765321611e-09
2016-12-27,2743,sh600221,3.25,3.25,3.26,3.24,day,286297.0,-2669.46,41.91461837,1.06930693069,-0.00310559006211,2.42376772724e-05,10.5625,10.5625,10.6276,10.4976,81965972209.0,7126016.6916,1756.8352331,1.14341731203,9.64468963389e-06,5.87464999559e-10
2016-12-26,2742,sh600221,3.26,3.26,3.27,3.22,day,583425.0,231.19,41.6558861578,1.06270627063,-0.00306748466258,4.93922984266e-05,10.6276,10.6276,10.6929,10.3684,3.40384730625e+11,53448.8161,1735.21285159,1.12934461763,9.40946215514e-06,2.43959914386e-09
2016-12-23,2741,sh600221,3.29,3.28,3.3,3.26,day,811694.0,-1582.35,42.1733505821,1.07590759076,-0.00609756097561,6.87173711772e-05,10.8241,10.7584,10.89,10.6276,6.58847149636e+11,2503831.5225,1778.59149932,1.15757714385,3.71802498513e-05,4.7220771015e-09
2016-12-22,2740,sh600221,3.31,3.3,3.34,3.28,day,1097997.0,-4933.08,42.4320827943,1.08250825083,-0.0124223602484,9.29555564048e-05,10.9561,10.89,11.1556,10.7584,1.20559741201e+12,24335278.2864,1800.48165026,1.1718241131,0.000154315034142,8.64073546652e-09
2016-12-21,2739,sh600221,3.23,3.34,3.39,3.22,day,2180035.0,23469.04,41.6558861578,1.06270627063,-0.0155763239875,0.000184560036509,10.4329,11.1556,11.4921,10.3684,4.75255260122e+12,550795838.522,1735.21285159,1.12934461763,0.000242621868965,3.40624070762e-08
2016-12-20,2738,sh600221,3.23,3.23,3.24,3.21,day,432662.0,-566.76,41.5265200517,1.05940594059,-0.00310559006211,3.66288222511e-05,10.4329,10.4329,10.4976,10.3041,1.87196406244e+11,321216.8976,1724.45186761,1.12234094697,9.64468963389e-06,1.3416706195e-09
2016-12-19,2737,sh600221,3.23,3.23,3.25,3.22,day,403486.0,805.18,41.6558861578,1.06270627063,-0.00623052959502,3.41588051985e-05,10.4329,10.4329,10.5625,10.3684,1.62800952196e+11,648314.8324,1735.21285159,1.12934461763,3.88194990344e-05,1.16682397259e-09
2016-12-16,2736,sh600221,3.23,3.23,3.24,3.21,day,276353.0,-1686.01,41.5265200517,1.05940594059,-0.00311526479751,2.3395826108e-05,10.4329,10.4329,10.4976,10.3041,76370980609.0,2842629.7201,1724.45186761,1.12234094697,9.70487475859e-06,5.47364679277e-10
2016-12-15,2735,sh600221,3.22,3.22,3.25,3.21,day,497256.0,-2485.7,41.5265200517,1.05940594059,-0.00931677018634,4.20972991325e-05,10.3684,10.3684,10.5625,10.3041,2.47263529536e+11,6178704.49,1724.45186761,1.12234094697,8.6802206705e-05,1.77218259425e-09
2016-12-14,2734,sh600221,3.25,3.23,3.26,3.22,day,514355.0,-3953.32,41.6558861578,1.06270627063,-0.00928792569659,4.35448869301e-05,10.5625,10.4329,10.6276,10.3684,2.64561066025e+11,15628739.0224,1735.21285159,1.12934461763,8.62655637455e-05,1.89615717775e-09
2016-12-13,2733,sh600221,3.26,3.26,3.27,3.23,day,517540.0,-417.99,41.7852522639,1.06600660066,-0.00308641975309,4.38145265076e-05,10.6276,10.6276,10.6929,10.4329,2.678476516e+11,174715.6401,1746.00730676,1.13637007265,9.52598689224e-06,1.91971273308e-09
2016-12-12,2732,sh600221,3.33,3.27,3.33,3.24,day,1127919.0,-5087.1,41.91461837,1.06930693069,-0.0181268882175,9.54887292265e-05,11.0889,10.6929,11.0889,10.4976,1.27220127056e+12,25878586.41,1756.8352331,1.14341731203,0.000328584076451,9.11809740929e-09
2016-12-09,2731,sh600221,3.32,3.33,3.34,3.31,day,563699.0,-2365.17,42.8201811125,1.09240924092,-0.00301204819277,4.77223108896e-05,11.0224,11.0889,11.1556,10.9561,3.17756562601e+11,5594029.1289,1833.56791051,1.19335794966,9.07243431558e-06,2.27741895664e-09
2016-12-08,2730,sh600221,3.33,3.33,3.35,3.32,day,449545.0,-1516.89,42.9495472186,1.09570957096,-0.00604229607251,3.80581236597e-05,11.0889,11.0889,11.2225,11.0224,2.02090707025e+11,2300955.2721,1844.66360629,1.20057946389,3.65093418278e-05,1.4484207765e-09
2016-12-07,2729,sh600221,3.33,3.34,3.34,3.31,day,571828.0,-973.08,42.8201811125,1.09240924092,0.0,4.84105055914e-05,11.0889,11.1556,11.1556,10.9561,3.26987261584e+11,946884.6864,1833.56791051,1.19335794966,0.0,2.34357705161e-09
2016-12-06,2728,sh600221,3.36,3.33,3.37,3.32,day,820010.0,-7884.51,42.9495472186,1.09570957096,-0.0120481927711,6.94213971509e-05,11.2896,11.0889,11.3569,11.0224,6.724164001e+11,62165497.9401,1844.66360629,1.20057946389,0.000145158949049,4.81933038238e-09
2016-12-05,2727,sh600221,3.33,3.37,3.39,3.32,day,1072924.0,1520.78,42.9495472186,1.09570957096,-0.00597014925373,9.08328960826e-05,11.0889,11.3569,11.4921,11.0224,1.15116590978e+12,2312771.8084,1844.66360629,1.20057946389,3.56426821118e-05,8.25061501076e-09
2016-12-02,2726,sh600221,3.38,3.37,3.42,3.35,day,1524515.0,-1979.26,43.3376455369,1.10561056106,-0.0149700598802,0.000129064232482,11.4244,11.3569,11.6964,11.2225,2.32414598522e+12,3917470.1476,1878.15152068,1.22237471272,0.000224102692818,1.66575761061e-08
2016-12-01,2725,sh600221,3.35,3.38,3.4,3.34,day,1168627.0,6507.58,43.2082794308,1.10231023102,-0.00595238095238,9.89350362657e-05,11.2225,11.4244,11.56,11.1556,1.36568906513e+12,42348597.4564,1866.95541137,1.21508784542,3.54308390023e-05,9.7881414009e-09
2016-11-29,1520,sh600221,3.38,3.41,3.45,3.36,day,2029523.0,6398.78,43.4670116429,1.10891089109,-0.0119402985075,0.000171817809795,11.4244,11.6281,11.9025,11.2896,4.11896360753e+12,40944385.4884,1889.38110117,1.22968336438,0.000142570728447,2.95213597627e-08
2016-11-28,1519,sh600221,3.36,3.39,3.4,3.35,day,1520953.0,5938.11,43.3376455369,1.10561056106,-0.00302114803625,0.000128762676383,11.2896,11.4921,11.56,11.2225,2.31329802821e+12,35261150.3721,1878.15152068,1.22237471272,9.12733545696e-06,1.65798268293e-08
2016-11-25,1518,sh600221,3.32,3.35,3.35,3.31,day,1016467.0,-2537.82,42.8201811125,1.09240924092,0.0,8.60532911767e-05,11.0224,11.2225,11.2225,10.9561,1.03320516209e+12,6440530.3524,1833.56791051,1.19335794966,0.0,7.40516892234e-09
2016-11-24,1517,sh600221,3.32,3.33,3.35,3.31,day,890519.0,-1341.58,42.8201811125,1.09240924092,-0.00604229607251,7.53906332477e-05,11.0224,11.0889,11.2225,10.9561,7.93024089361e+11,1799836.8964,1833.56791051,1.19335794966,3.65093418278e-05,5.68374758148e-09
2016-11-23,1516,sh600221,3.34,3.33,3.36,3.31,day,1039198.0,-172.03,42.8201811125,1.09240924092,-0.00906344410876,8.79776796337e-05,11.1556,11.0889,11.2896,10.9561,1.0799324832e+12,29594.3209,1833.56791051,1.19335794966,8.21460191126e-05,7.74007211373e-09
2016-11-22,1515,sh600221,3.32,3.34,3.34,3.31,day,962135.0,1657.09,42.8201811125,1.09240924092,0.0,8.14535870877e-05,11.0224,11.1556,11.1556,10.9561,9.25703758225e+11,2745947.2681,1833.56791051,1.19335794966,0.0,6.63468684945e-09
2016-11-21,1514,sh600221,3.31,3.32,3.34,3.29,day,813558.0,91.45,42.5614489004,1.08580858086,-0.00606060606061,6.88751759409e-05,10.9561,11.0224,11.1556,10.8241,6.61876619364e+11,8363.1025,1811.4769325,1.17898027427,3.67309458219e-05,4.74378986089e-09
2016-11-18,1513,sh600221,3.36,3.31,3.37,3.3,day,1120442.0,-12194.93,42.6908150065,1.08910891089,-0.018018018018,9.48557323283e-05,11.2896,10.9561,11.3569,10.89,1.25539027536e+12,148716317.705,1822.50568592,1.18615821978,0.000324648973298,8.99760995554e-09
2016-11-17,1512,sh600221,3.36,3.37,3.38,3.33,day,1588500.0,937.79,43.0789133247,1.09900990099,-0.0030487804878,0.000134481151906,11.2896,11.3569,11.4244,11.0889,2.52333225e+12,879450.0841,1855.79277324,1.20782276247,9.29506246282e-06,1.80851802179e-08
2016-11-16,1511,sh600221,3.3,3.37,3.4,3.28,day,2209054.0,10938.02,42.4320827943,1.08250825083,-0.00909090909091,0.000187016762066,10.89,11.3569,11.56,10.7584,4.87991957492e+12,119640281.52,1800.48165026,1.1718241131,8.26446280992e-05,3.49752692937e-08
2016-11-15,1510,sh600221,3.31,3.31,3.35,3.3,day,1478725.0,2110.63,42.6908150065,1.08910891089,-0.0122699386503,0.000125187687348,10.9561,10.9561,11.2225,10.89,2.18662762562e+12,4454758.9969,1822.50568592,1.18615821978,0.000150551394482,1.56719570635e-08
2016-11-14,1509,sh600221,3.27,3.32,3.35,3.26,day,2128344.0,13943.58,42.1733505821,1.07590759076,-0.00928792569659,0.000180183917388,10.6929,11.0224,11.2225,10.6276,4.52984818234e+12,194423423.216,1778.59149932,1.15757714385,8.62655637455e-05,3.24662440855e-08
2016-11-11,1508,sh600221,3.24,3.27,3.27,3.23,day,1498158.0,8384.28,41.7852522639,1.06600660066,0.0,0.000126832869737,10.4976,10.6929,10.6929,10.4329,2.24447739296e+12,70296151.1184,1746.00730676,1.13637007265,0.0,1.60865768456e-08
2016-11-10,1507,sh600221,3.21,3.26,3.26,3.21,day,1291093.0,17985.53,41.5265200517,1.05940594059,0.0,0.000109302910832,10.3041,10.6276,10.6276,10.3041,1.66692113465e+12,323479289.381,1724.45186761,1.12234094697,0.0,1.19471263165e-08
2016-11-09,1506,sh600221,3.21,3.21,3.22,3.19,day,1019162.0,-4608.21,41.2677878396,1.05280528053,-0.003125,8.62814477422e-05,10.3041,10.3041,10.3684,10.1761,1.03869118224e+12,21235599.4041,1703.03031317,1.10839895871,9.765625e-06,7.44448822449e-09
2016-11-08,1505,sh600221,3.22,3.22,3.23,3.2,day,744056.0,59.22,41.3971539457,1.05610561056,-0.003125,6.29911916666e-05,10.3684,10.3684,10.4329,10.24,5.53619331136e+11,3507.0084,1713.7243548,1.11535906066,9.765625e-06,3.96789022757e-09
2016-11-07,1504,sh600221,3.21,3.21,3.22,3.2,day,654080.0,-2025.14,41.3971539457,1.05610561056,-0.003125,5.53738947677e-05,10.3041,10.3041,10.3684,10.24,4.278206464e+11,4101192.0196,1713.7243548,1.11535906066,9.765625e-06,3.06626822174e-09
2016-11-04,1503,sh600221,3.23,3.22,3.24,3.2,day,808753.0,-4217.79,41.3971539457,1.05610561056,-0.00625,6.84683884464e-05,10.4329,10.3684,10.4976,10.24,6.54081415009e+11,17789752.4841,1713.7243548,1.11535906066,3.90625e-05,4.68792021645e-09
2016-11-03,1502,sh600221,3.22,3.24,3.26,3.2,day,1101781.0,6959.21,41.3971539457,1.05610561056,-0.00625,9.32759068478e-05,10.3684,10.4976,10.6276,10.24,1.21392137196e+12,48430603.8241,1713.7243548,1.11535906066,3.90625e-05,8.70039479829e-09
