quote_time,id_tb_StockXPeriodRecords,stock_code,open_price,high_price,low_price,close_price,period,trading_volumn,Capital,PE_TTM,PB,SA,Turn_Over,nor_open_price,nor_high_price,nor_low_price,nor_close_price,nor_trading_volumn,nor_Capital,nor_PE_TTM,nor_PB,nor_SA,nor_Turn_Over
2016-10-25,1495,sh600221,3.26,3.27,3.27,3.25,day,502365.0,2500.48,42.0439844761,1.07260726073,0.0,4.25298230262e-05,-0.294210208766,-0.23867132373,-0.481588306795,-0.130193519252,-0.570789608758,0.334268364511,-0.699398348579,-0.950061379601,1.08765879106,-0.570789608758
2016-10-24,1494,sh600221,3.23,3.26,3.27,3.22,day,694303.0,3681.25,41.6558861578,1.06270627063,-0.00310559006211,5.8779142091e-05,-0.598422874805,-0.337780602228,-0.481588306795,-0.436408676532,-0.264915182069,0.519631958116,-0.701178724228,-1.08470634407,0.657842244939,-0.264915182069
2016-10-21,1493,sh600221,3.26,3.24,3.27,3.22,day,577077.0,-1846.57,41.6558861578,1.06270627063,-0.00925925925926,4.88548817742e-05,-0.294210208766,-0.535999159223,-0.481588306795,-0.436408676532,-0.451727775423,-0.348154808146,-0.701178724228,-1.08470634407,-0.193831281634,-0.451727775423
2016-10-20,1492,sh600221,3.26,3.26,3.27,3.24,day,532649.0,1071.81,41.91461837,1.06930693069,-0.00308641975309,4.50936424812e-05,-0.294210208766,-0.337780602228,-0.481588306795,-0.232265238345,-0.522528706082,0.109988102246,-0.699991807129,-0.994943034424,0.660495433495,-0.522528706082
2016-10-19,1491,sh600221,3.25,3.27,3.31,3.24,day,787817.0,6008.73,41.91461837,1.06930693069,-0.01246105919,6.66959632678e-05,-0.395614430779,-0.23867132373,-0.0947386833038,-0.232265238345,-0.115890282688,0.88501222425,-0.699991807129,-0.994943034424,-0.636963362846,-0.115890282688
2016-10-18,1490,sh600221,3.23,3.26,3.26,3.21,day,405328.0,1513.96,41.5265200517,1.05940594059,0.0,3.43147474596e-05,-0.598422874805,-0.337780602228,-0.578300712667,-0.538480395625,-0.725428798198,0.179399175454,-0.701772182778,-1.12958799889,1.08765879106,-0.725428798198
2016-10-17,1489,sh600221,3.26,3.23,3.27,3.21,day,522574.0,-5286.18,41.5265200517,1.05940594059,-0.0125,4.42407009606e-05,-0.294210208766,-0.635108437721,-0.481588306795,-0.538480395625,-0.538584332633,-0.888123193351,-0.701772182778,-1.12958799889,-0.642352807077,-0.538584332633
2016-10-14,1488,sh600221,3.21,3.28,3.29,3.2,day,888117.0,6526.81,41.3971539457,1.05610561056,-0.00311526479751,7.518728183e-05,-0.801231318831,-0.139562045232,-0.288163495049,-0.640552114718,0.0439488580599,0.966343195205,-0.702365641327,-1.17446965371,0.656503252583,0.0439488580599
2016-10-13,1487,sh600221,3.22,3.22,3.23,3.21,day,279682.0,-2297.62,41.5265200517,1.05940594059,-0.00311526479751,2.36776566114e-05,-0.699827096818,-0.734217716219,-0.868437930285,-0.538480395625,-0.925659592599,-0.418963050984,-0.701772182778,-1.12958799889,0.656503252583,-0.925659592599
2016-10-12,1486,sh600221,3.22,3.22,3.23,3.21,day,233688.0,-835.09,41.5265200517,1.05940594059,-0.00310559006211,1.97838409988e-05,-0.699827096818,-0.734217716219,-0.868437930285,-0.538480395625,-0.99895611742,-0.189367264713,-0.701772182778,-1.12958799889,0.657842244939,-0.99895611742
2016-10-11,1485,sh600221,3.23,3.23,3.24,3.22,day,403000.0,-2269.09,41.6558861578,1.06270627063,-0.003125,3.41176608234e-05,-0.598422874805,-0.635108437721,-0.771725524413,-0.436408676532,-0.729138723618,-0.414484258903,-0.701178724228,-1.08470634407,0.655155891526,-0.729138723618
2016-10-10,1484,sh600221,3.21,3.23,3.23,3.2,day,375323.0,-44.8,41.3971539457,1.05610561056,0.0,3.17745479236e-05,-0.801231318831,-0.635108437721,-0.868437930285,-0.640552114718,-0.773245083523,-0.0653033112002,-0.702365641327,-1.17446965371,1.08765879106,-0.773245083523
2016-09-30,1483,sh600221,3.2,3.2,3.21,3.19,day,205625.0,-317.22,41.2677878396,1.05280528053,-0.00313479623824,1.74080496447e-05,-0.902635540844,-0.932436273215,-1.06186274203,-0.742623833812,-1.04367761101,-0.108069260682,-0.702959099877,-1.21935130854,0.653800083063,-1.04367761101
2016-09-29,1482,sh600221,3.2,3.2,3.22,3.19,day,252110.0,-103.7,531.666666667,1.19029850746,-0.0062893081761,2.13434329285e-05,-0.902635540844,-0.932436273215,-0.965150336158,-0.742623833812,-0.969598623394,-0.0745497484092,1.54671367873,0.650438527627,0.217212703947,-0.969598623394
2016-09-28,1481,sh600221,3.19,3.22,3.23,3.18,day,463116.0,2878.63,530.0,1.18656716418,-0.00315457413249,3.92070337715e-05,-1.00403976286,-0.734217716219,-0.868437930285,-0.844695552905,-0.633337230246,0.393632375218,1.53906795441,0.59969546266,0.651062804148,-0.633337230246
2016-09-27,1480,sh600221,3.18,3.19,3.2,3.17,day,330101.0,1856.14,528.333333333,1.1828358209,-0.00314465408805,2.79460892195e-05,-1.10544398487,-1.03154555171,-1.1585751479,-0.946767271998,-0.84531134098,0.233116423064,1.5314222301,0.548952397693,0.652435747503,-0.84531134098
2016-09-26,1479,sh600221,3.23,3.19,3.23,3.18,day,388278.0,-1997.73,530.0,1.18656716418,-0.0124223602484,3.28713079633e-05,-0.598422874805,-1.03154555171,-0.868437930285,-0.844695552905,-0.752599858514,-0.371884713894,1.53906795441,0.59969546266,-0.631607393424,-0.752599858514
2016-09-23,1478,sh600221,3.24,3.23,3.25,3.22,day,306315.0,-3436.68,536.666666667,1.20149253731,-0.0061919504644,2.59323852981e-05,-0.497018652792,-0.635108437721,-0.67501311854,-0.436408676532,-0.883216962135,-0.597778785573,1.56965085167,0.802667722528,0.23068710158,-0.883216962135
2016-09-22,1477,sh600221,3.23,3.25,3.27,3.23,day,517781.0,3882.94,538.333333333,1.2052238806,-0.00621118012422,4.38349293767e-05,-0.598422874805,-0.436889880725,-0.481588306795,-0.334336957438,-0.546222508122,0.551294333679,1.57729657598,0.853410787495,0.228025698818,-0.546222508122
2016-09-21,1476,sh600221,3.22,3.23,3.24,3.22,day,209915.0,-269.63,536.666666667,1.20149253731,-0.00310559006211,1.7771237647e-05,-0.699827096818,-0.635108437721,-0.771725524413,-0.436408676532,-1.03684102164,-0.1005983278,1.56965085167,0.802667722528,0.657842244939,-1.03684102164
2016-09-20,1475,sh600221,3.24,3.23,3.24,3.22,day,165912.0,-1630.41,536.666666667,1.20149253731,-0.00310559006211,1.40459785175e-05,-0.497018652792,-0.635108437721,-0.771725524413,-0.436408676532,-1.1069646678,-0.314220854545,1.56965085167,0.802667722528,0.657842244939,-1.1069646678
2016-09-19,1474,sh600221,3.22,3.24,3.24,3.22,day,266367.0,-618.59,536.666666667,1.20149253731,0.0,2.25504192569e-05,-0.699827096818,-0.535999159223,-0.771725524413,-0.436408676532,-0.946878517415,-0.155379936093,1.56965085167,0.802667722528,1.08765879106,-0.946878517415
2016-09-14,1473,sh600221,3.21,3.22,3.23,3.2,day,409062.0,-530.71,533.333333333,1.19402985075,-0.00311526479751,3.46308649423e-05,-0.801231318831,-0.734217716219,-0.868437930285,-0.640552114718,-0.719478256308,-0.141584063394,1.55435940304,0.701181592594,0.656503252583,-0.719478256308
2016-09-13,1472,sh600221,3.25,3.23,3.26,3.21,day,568319.0,-2062.91,535.0,1.19776119403,-0.009375,4.81134364305e-05,-0.395614430779,-0.635108437721,-0.578300712667,-0.538480395625,-0.465684616845,-0.382117019111,1.56200512735,0.751924657561,-0.209849907543,-0.465684616845
2016-09-12,1471,sh600221,3.27,3.25,3.27,3.2,day,1052948.0,-2697.33,533.333333333,1.19402985075,-0.00607902735562,8.91417437437e-05,-0.192805986753,-0.436889880725,-0.481588306795,-0.640552114718,0.306625282872,-0.48171166587,1.55435940304,0.701181592594,0.24631576461,0.306625282872
2016-09-09,1470,sh600221,3.34,3.29,3.35,3.29,day,846617.0,-4375.91,548.333333333,1.2276119403,-0.018018018018,7.16739246981e-05,0.517023567339,-0.0404527667338,0.292110940187,0.278093357122,-0.0221859808339,-0.745224137353,1.62317092186,1.1578691773,-1.40605162067,-0.0221859808339
2016-09-08,1469,sh600221,3.36,3.34,3.36,3.33,day,832904.0,-4916.52,555.0,1.24253731343,-0.0059880239521,7.05129929788e-05,0.719832011365,0.455093625756,0.38882334606,0.686380233495,-0.0440391626592,-0.83009198828,1.65375381911,1.36084143717,0.258910720096,-0.0440391626592
2016-09-07,1468,sh600221,3.36,3.36,3.39,3.34,day,709702.0,-2216.64,556.666666667,1.24626865672,-0.00903614457831,6.0082809235e-05,0.719832011365,0.653312182751,0.678960563678,0.788451952588,-0.240375172813,-0.406250377212,1.66139954342,1.41158450213,-0.162952002774,-0.240375172813
2016-09-06,1467,sh600221,3.34,3.36,3.36,3.32,day,520311.0,2055.18,553.333333333,1.23880597015,0.0,4.40491171729e-05,0.517023567339,0.653312182751,0.38882334606,0.584308514402,-0.542190673366,0.264362787445,1.6461080948,1.3100983722,1.08765879106,-0.542190673366
2016-09-05,1466,sh600221,3.35,3.35,3.36,3.33,day,399517.0,748.28,555.0,1.24253731343,-0.003003003003,3.3822792802e-05,0.618427789352,0.554202904254,0.38882334606,0.686380233495,-0.734689269253,0.059198631444,1.65375381911,1.36084143717,0.672040389105,-0.734689269253
2016-09-02,1465,sh600221,3.34,3.35,3.36,3.33,day,413869.0,2102.08,555.0,1.24253731343,-0.003003003003,3.50378217552e-05,0.517023567339,0.554202904254,0.38882334606,0.686380233495,-0.71181777027,0.271725400435,1.65375381911,1.36084143717,0.672040389105,-0.71181777027
2016-09-01,1464,sh600221,3.36,3.33,3.37,3.33,day,421221.0,-4253.93,555.0,1.24253731343,-0.012012012012,3.56602362524e-05,0.719832011365,0.355984347258,0.485535751932,0.686380233495,-0.700101545317,-0.726075064166,1.65375381911,1.36084143717,-0.57481481676,-0.700101545317
2016-08-31,1463,sh600221,3.35,3.36,3.36,3.33,day,429966.0,-145.1,555.0,1.24253731343,0.0,3.64005810263e-05,0.618427789352,0.653312182751,0.38882334606,0.686380233495,-0.686165420832,-0.0810489419653,1.65375381911,1.36084143717,1.08765879106,-0.686165420832
2016-08-30,1462,sh600221,3.39,3.35,3.39,3.34,day,731984.0,-8292.71,556.666666667,1.24626865672,-0.0118343195266,6.19691857076e-05,1.0240446774,0.554202904254,0.678960563678,0.788451952588,-0.204866341964,-1.36010436249,1.66139954342,1.41158450213,-0.55022201191,-0.204866341964
2016-08-29,1461,sh600221,3.4,3.41,3.42,3.38,day,312236.0,-589.91,563.333333333,1.26119402985,-0.00294985250737,2.64336524686e-05,1.12544889942,1.14885857524,0.969097781296,1.19673882896,-0.873781193916,-0.150877596209,1.69198244068,1.614556762,0.679396467016,-0.873781193916
2016-08-26,1460,sh600221,3.41,3.4,3.43,3.39,day,367258.0,-1508.12,565.0,1.26492537313,-0.00890207715134,3.10917714111e-05,1.22685312143,1.04974929674,1.06581018717,1.29881054806,-0.786097552817,-0.295023115898,1.69962816499,1.66529982697,-0.144396946486,-0.786097552817
2016-08-25,1459,sh600221,3.44,3.4,3.45,3.37,day,698976.0,-4994.04,561.666666667,1.25746268657,-0.0146627565982,5.917475457e-05,1.53106578747,1.04974929674,1.25923499891,1.09466710987,-0.257468239849,-0.842261492736,1.68433671636,1.56381369703,-0.94168032699,-0.257468239849
2016-08-24,1458,sh600221,3.44,3.45,3.45,3.41,day,411328.0,2926.68,568.333333333,1.2723880597,0.0,3.48227027076e-05,1.53106578747,1.54529568923,1.25923499891,1.50295398624,-0.715867134743,0.401175521362,1.71491961362,1.7667859569,1.08765879106,-0.715867134743
2016-08-23,1457,sh600221,3.45,3.44,3.46,3.41,day,569889.0,-2143.54,568.333333333,1.2723880597,-0.00583090379009,4.82463513871e-05,1.63247000948,1.44618641073,1.35594740479,1.50295398624,-0.463182648241,-0.39477474801,1.71491961362,1.7667859569,0.280656296302,-0.463182648241
2016-08-22,1456,sh600221,3.45,3.45,3.46,3.43,day,336247.0,-787.06,571.666666667,1.27985074627,-0.00292397660819,2.84664047119e-05,1.63247000948,1.54529568923,1.35594740479,1.70709742443,-0.835517010381,-0.181827258276,1.73021106224,1.86827208684,0.682977715472,-0.835517010381
2016-08-19,1455,sh600221,3.46,3.45,3.47,3.42,day,572349.0,-1403.15,570.0,1.27611940299,-0.00578034682081,4.84546130388e-05,1.7338742315,1.54529568923,1.45265981066,1.60502570534,-0.459262366225,-0.278544363541,1.72256533793,1.81752902187,0.28765342776,-0.459262366225
2016-08-18,1454,sh600221,3.46,3.47,3.5,3.46,day,740870.0,1501.73,576.666666667,1.29104477612,-0.00869565217391,6.27214674299e-05,1.7338742315,1.74351424623,1.74279702828,2.01331258171,-0.190705518388,0.177479244604,1.75314823518,2.02050128174,-0.115827538079,-0.190705518388
2016-08-17,1453,sh600221,3.5,3.47,3.5,3.45,day,972503.0,-2491.93,575.0,1.28731343284,-0.00864553314121,8.23313337562e-05,2.13949111955,1.74351424623,1.74279702828,1.91124086262,0.178427280105,-0.449466874653,1.74550251087,1.96975821677,-0.10889101745,0.178427280105
2016-08-16,1452,sh600221,3.52,3.5,3.53,3.47,day,1527811.0,-3320.54,578.333333333,1.2947761194,-0.00887573964497,0.000129343269231,2.34229956357,2.04084208172,2.0329342459,2.1153843008,1.06337198171,-0.579546506839,1.7607939595,2.0712443467,-0.140751811168,1.06337198171
2016-08-15,1451,sh600221,3.39,3.51,3.52,3.38,day,2507007.0,-7953.58,563.333333333,1.26119402985,-0.00299401197605,0.000212241227067,1.0240446774,2.13995136022,1.93622184002,1.19673882896,2.62382908304,-1.3068659202,1.69198244068,1.614556762,0.673284755578,2.62382908304
2016-08-12,1450,sh600221,3.34,3.39,3.39,3.34,day,564165.0,3667.16,556.666666667,1.24626865672,0.0,4.77617620805e-05,0.517023567339,0.950640018245,0.678960563678,0.788451952588,-0.472304475177,0.517420034512,1.66139954342,1.41158450213,1.08765879106,-0.472304475177
2016-08-11,1449,sh600221,3.37,3.35,3.38,3.35,day,406905.0,-1297.67,558.333333333,1.25,-0.0089552238806,3.44482550306e-05,0.821236233378,0.554202904254,0.582248157805,0.890523671682,-0.72291567432,-0.261985548655,1.66904526774,1.4623275671,-0.151752503128,-0.72291567432
2016-08-10,1448,sh600221,3.39,3.36,3.39,3.35,day,600326.0,-4410.18,558.333333333,1.25,-0.0089552238806,5.08231237009e-05,1.0240446774,0.653312182751,0.678960563678,0.890523671682,-0.414677923147,-0.750604025353,1.66904526774,1.4623275671,-0.151752503128,-0.414677923147
2016-08-09,1447,sh600221,3.37,3.39,3.39,3.35,day,570024.0,1906.31,558.333333333,1.25,0.0,4.82577803802e-05,0.821236233378,0.950640018245,0.678960563678,0.890523671682,-0.462967510813,0.240992378153,1.66904526774,1.4623275671,1.08765879106,-0.462967510813
2016-08-08,1446,sh600221,3.35,3.38,3.38,3.34,day,596560.0,-2714.64,556.666666667,1.24626865672,0.0,5.05042971236e-05,0.618427789352,0.851530739747,0.582248157805,0.788451952588,-0.420679460575,-0.484429082307,1.66139954342,1.41158450213,1.08765879106,-0.420679460575
2016-08-05,1445,sh600221,3.4,3.37,3.4,3.36,day,668284.0,-3448.88,560.0,1.25373134328,-0.00890207715134,5.65763941581e-05,1.12544889942,0.752421461249,0.77567296955,0.992595390775,-0.30637933564,-0.599694006863,1.67669099205,1.51307063207,-0.144396946486,-0.30637933564
